,Var.1,year,week,code,maxt,mint,rain,soil,rh,cases,cases_cat,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
470,470,2019,2,1000,29.14226218,11.68239618,0,18.67653864,52.17162055,0,0,11.68239618,11.48337089,12.2020725,12.25152711,14.68941241,16.79059823,14.49310347,18.17656937,15.91643206,18.41596408,0,0,0,7.43908046,2.883653846,4.873333333,0,5.522707424,0,8.064836449,29.14226218,30.31927016,28.6020584,28.14894085,28.75589022,30.70228363,30.97174523,32.26559106,33.3755031,33.45169602,18.67653864,19.16768305,21.65972264,24.95426197,27.66270881,27.75255283,28.17840581,35.62352286,29.56340852,34.17502869,52.17162055,46.76502871,46.39336901,59.87354741,56.42558592,60.77212801,53.53324116,56.9449381,48.80220137,54.91004031
471,471,2019,3,1000,30.94025246,12.98600987,0,17.73608067,47.60681056,0,0,12.98600987,11.68239618,11.48337089,12.2020725,12.25152711,14.68941241,16.79059823,14.49310347,18.17656937,15.91643206,0,0,0,0,7.43908046,2.883653846,4.873333333,0,5.522707424,0,30.94025246,29.14226218,30.31927016,28.6020584,28.14894085,28.75589022,30.70228363,30.97174523,32.26559106,33.3755031,17.73608067,18.67653864,19.16768305,21.65972264,24.95426197,27.66270881,27.75255283,28.17840581,35.62352286,29.56340852,47.60681056,52.17162055,46.76502871,46.39336901,59.87354741,56.42558592,60.77212801,53.53324116,56.9449381,48.80220137
472,472,2019,4,1000,27.2638464,13.82641802,7.973181818,19.43696647,58.671467,9,1,13.82641802,12.98600987,11.68239618,11.48337089,12.2020725,12.25152711,14.68941241,16.79059823,14.49310347,18.17656937,7.973181818,0,0,0,0,7.43908046,2.883653846,4.873333333,0,5.522707424,27.2638464,30.94025246,29.14226218,30.31927016,28.6020584,28.14894085,28.75589022,30.70228363,30.97174523,32.26559106,19.43696647,17.73608067,18.67653864,19.16768305,21.65972264,24.95426197,27.66270881,27.75255283,28.17840581,35.62352286,58.671467,47.60681056,52.17162055,46.76502871,46.39336901,59.87354741,56.42558592,60.77212801,53.53324116,56.9449381
473,473,2019,5,1000,29.57726732,12.77801547,0,16.24717884,47.92013888,0,0,12.77801547,13.82641802,12.98600987,11.68239618,11.48337089,12.2020725,12.25152711,14.68941241,16.79059823,14.49310347,0,7.973181818,0,0,0,0,7.43908046,2.883653846,4.873333333,0,29.57726732,27.2638464,30.94025246,29.14226218,30.31927016,28.6020584,28.14894085,28.75589022,30.70228363,30.97174523,16.24717884,19.43696647,17.73608067,18.67653864,19.16768305,21.65972264,24.95426197,27.66270881,27.75255283,28.17840581,47.92013888,58.671467,47.60681056,52.17162055,46.76502871,46.39336901,59.87354741,56.42558592,60.77212801,53.53324116
474,474,2019,6,1000,30.32382574,13.53472908,0,14.43498296,43.49504447,0,0,13.53472908,12.77801547,13.82641802,12.98600987,11.68239618,11.48337089,12.2020725,12.25152711,14.68941241,16.79059823,0,0,7.973181818,0,0,0,0,7.43908046,2.883653846,4.873333333,30.32382574,29.57726732,27.2638464,30.94025246,29.14226218,30.31927016,28.6020584,28.14894085,28.75589022,30.70228363,14.43498296,16.24717884,19.43696647,17.73608067,18.67653864,19.16768305,21.65972264,24.95426197,27.66270881,27.75255283,43.49504447,47.92013888,58.671467,47.60681056,52.17162055,46.76502871,46.39336901,59.87354741,56.42558592,60.77212801
475,475,2019,7,1000,32.61009345,16.02315977,2.242307692,15.32162135,44.35634237,0,0,16.02315977,13.53472908,12.77801547,13.82641802,12.98600987,11.68239618,11.48337089,12.2020725,12.25152711,14.68941241,2.242307692,0,0,7.973181818,0,0,0,0,7.43908046,2.883653846,32.61009345,30.32382574,29.57726732,27.2638464,30.94025246,29.14226218,30.31927016,28.6020584,28.14894085,28.75589022,15.32162135,14.43498296,16.24717884,19.43696647,17.73608067,18.67653864,19.16768305,21.65972264,24.95426197,27.66270881,44.35634237,43.49504447,47.92013888,58.671467,47.60681056,52.17162055,46.76502871,46.39336901,59.87354741,56.42558592
476,476,2019,8,1000,34.93824282,18.22782549,2.75,14.50503716,40.38413017,0,0,18.22782549,16.02315977,13.53472908,12.77801547,13.82641802,12.98600987,11.68239618,11.48337089,12.2020725,12.25152711,2.75,2.242307692,0,0,7.973181818,0,0,0,0,7.43908046,34.93824282,32.61009345,30.32382574,29.57726732,27.2638464,30.94025246,29.14226218,30.31927016,28.6020584,28.14894085,14.50503716,15.32162135,14.43498296,16.24717884,19.43696647,17.73608067,18.67653864,19.16768305,21.65972264,24.95426197,40.38413017,44.35634237,43.49504447,47.92013888,58.671467,47.60681056,52.17162055,46.76502871,46.39336901,59.87354741
477,477,2019,9,1000,32.89507777,16.8271217,3.979032258,12.7913209,41.08066951,7,1,16.8271217,18.22782549,16.02315977,13.53472908,12.77801547,13.82641802,12.98600987,11.68239618,11.48337089,12.2020725,3.979032258,2.75,2.242307692,0,0,7.973181818,0,0,0,0,32.89507777,34.93824282,32.61009345,30.32382574,29.57726732,27.2638464,30.94025246,29.14226218,30.31927016,28.6020584,12.7913209,14.50503716,15.32162135,14.43498296,16.24717884,19.43696647,17.73608067,18.67653864,19.16768305,21.65972264,41.08066951,40.38413017,44.35634237,43.49504447,47.92013888,58.671467,47.60681056,52.17162055,46.76502871,46.39336901
478,478,2019,10,1000,34.0473365,17.06022871,0,11.6887194,37.58391511,0,0,17.06022871,16.8271217,18.22782549,16.02315977,13.53472908,12.77801547,13.82641802,12.98600987,11.68239618,11.48337089,0,3.979032258,2.75,2.242307692,0,0,7.973181818,0,0,0,34.0473365,32.89507777,34.93824282,32.61009345,30.32382574,29.57726732,27.2638464,30.94025246,29.14226218,30.31927016,11.6887194,12.7913209,14.50503716,15.32162135,14.43498296,16.24717884,19.43696647,17.73608067,18.67653864,19.16768305,37.58391511,41.08066951,40.38413017,44.35634237,43.49504447,47.92013888,58.671467,47.60681056,52.17162055,46.76502871
479,479,2019,11,1000,35.74221719,19.34724839,1.186,11.46619284,33.66878415,0,0,19.34724839,17.06022871,16.8271217,18.22782549,16.02315977,13.53472908,12.77801547,13.82641802,12.98600987,11.68239618,1.186,0,3.979032258,2.75,2.242307692,0,0,7.973181818,0,0,35.74221719,34.0473365,32.89507777,34.93824282,32.61009345,30.32382574,29.57726732,27.2638464,30.94025246,29.14226218,11.46619284,11.6887194,12.7913209,14.50503716,15.32162135,14.43498296,16.24717884,19.43696647,17.73608067,18.67653864,33.66878415,37.58391511,41.08066951,40.38413017,44.35634237,43.49504447,47.92013888,58.671467,47.60681056,52.17162055
480,480,2019,12,1000,36.72840187,19.58685433,3.640123457,11.62026888,33.77843726,0,0,19.58685433,19.34724839,17.06022871,16.8271217,18.22782549,16.02315977,13.53472908,12.77801547,13.82641802,12.98600987,3.640123457,1.186,0,3.979032258,2.75,2.242307692,0,0,7.973181818,0,36.72840187,35.74221719,34.0473365,32.89507777,34.93824282,32.61009345,30.32382574,29.57726732,27.2638464,30.94025246,11.62026888,11.46619284,11.6887194,12.7913209,14.50503716,15.32162135,14.43498296,16.24717884,19.43696647,17.73608067,33.77843726,33.66878415,37.58391511,41.08066951,40.38413017,44.35634237,43.49504447,47.92013888,58.671467,47.60681056
481,481,2019,13,1000,39.14966796,21.78075654,2.094852941,11.62788287,30.61214615,0,0,21.78075654,19.58685433,19.34724839,17.06022871,16.8271217,18.22782549,16.02315977,13.53472908,12.77801547,13.82641802,2.094852941,3.640123457,1.186,0,3.979032258,2.75,2.242307692,0,0,7.973181818,39.14966796,36.72840187,35.74221719,34.0473365,32.89507777,34.93824282,32.61009345,30.32382574,29.57726732,27.2638464,11.62788287,11.62026888,11.46619284,11.6887194,12.7913209,14.50503716,15.32162135,14.43498296,16.24717884,19.43696647,30.61214615,33.77843726,33.66878415,37.58391511,41.08066951,40.38413017,44.35634237,43.49504447,47.92013888,58.671467
482,482,2019,14,1000,39.67666543,22.94627019,2.672330097,11.47487456,32.99005084,0,0,22.94627019,21.78075654,19.58685433,19.34724839,17.06022871,16.8271217,18.22782549,16.02315977,13.53472908,12.77801547,2.672330097,2.094852941,3.640123457,1.186,0,3.979032258,2.75,2.242307692,0,0,39.67666543,39.14966796,36.72840187,35.74221719,34.0473365,32.89507777,34.93824282,32.61009345,30.32382574,29.57726732,11.47487456,11.62788287,11.62026888,11.46619284,11.6887194,12.7913209,14.50503716,15.32162135,14.43498296,16.24717884,32.99005084,30.61214615,33.77843726,33.66878415,37.58391511,41.08066951,40.38413017,44.35634237,43.49504447,47.92013888
483,483,2019,15,1000,40.32283988,23.96622807,1.87983683,12.27010819,32.63674772,0,0,23.96622807,22.94627019,21.78075654,19.58685433,19.34724839,17.06022871,16.8271217,18.22782549,16.02315977,13.53472908,1.87983683,2.672330097,2.094852941,3.640123457,1.186,0,3.979032258,2.75,2.242307692,0,40.32283988,39.67666543,39.14966796,36.72840187,35.74221719,34.0473365,32.89507777,34.93824282,32.61009345,30.32382574,12.27010819,11.47487456,11.62788287,11.62026888,11.46619284,11.6887194,12.7913209,14.50503716,15.32162135,14.43498296,32.63674772,32.99005084,30.61214615,33.77843726,33.66878415,37.58391511,41.08066951,40.38413017,44.35634237,43.49504447
484,484,2019,16,1000,37.71072295,22.32679453,1.783033033,11.58727832,37.59132537,0,0,22.32679453,23.96622807,22.94627019,21.78075654,19.58685433,19.34724839,17.06022871,16.8271217,18.22782549,16.02315977,1.783033033,1.87983683,2.672330097,2.094852941,3.640123457,1.186,0,3.979032258,2.75,2.242307692,37.71072295,40.32283988,39.67666543,39.14966796,36.72840187,35.74221719,34.0473365,32.89507777,34.93824282,32.61009345,11.58727832,12.27010819,11.47487456,11.62788287,11.62026888,11.46619284,11.6887194,12.7913209,14.50503716,15.32162135,37.59132537,32.63674772,32.99005084,30.61214615,33.77843726,33.66878415,37.58391511,41.08066951,40.38413017,44.35634237
485,485,2019,17,1000,41.5263785,25.78952493,2.047457627,10.23233714,29.75862615,0,0,25.78952493,22.32679453,23.96622807,22.94627019,21.78075654,19.58685433,19.34724839,17.06022871,16.8271217,18.22782549,2.047457627,1.783033033,1.87983683,2.672330097,2.094852941,3.640123457,1.186,0,3.979032258,2.75,41.5263785,37.71072295,40.32283988,39.67666543,39.14966796,36.72840187,35.74221719,34.0473365,32.89507777,34.93824282,10.23233714,11.58727832,12.27010819,11.47487456,11.62788287,11.62026888,11.46619284,11.6887194,12.7913209,14.50503716,29.75862615,37.59132537,32.63674772,32.99005084,30.61214615,33.77843726,33.66878415,37.58391511,41.08066951,40.38413017
486,486,2019,18,1000,39.43265302,24.68575655,1.982352941,10.97212014,34.75457837,0,0,24.68575655,25.78952493,22.32679453,23.96622807,22.94627019,21.78075654,19.58685433,19.34724839,17.06022871,16.8271217,1.982352941,2.047457627,1.783033033,1.87983683,2.672330097,2.094852941,3.640123457,1.186,0,3.979032258,39.43265302,41.5263785,37.71072295,40.32283988,39.67666543,39.14966796,36.72840187,35.74221719,34.0473365,32.89507777,10.97212014,10.23233714,11.58727832,12.27010819,11.47487456,11.62788287,11.62026888,11.46619284,11.6887194,12.7913209,34.75457837,29.75862615,37.59132537,32.63674772,32.99005084,30.61214615,33.77843726,33.66878415,37.58391511,41.08066951
487,487,2019,19,1000,39.5557109,25.29378264,0.527777778,13.37117807,38.2949184,0,0,25.29378264,24.68575655,25.78952493,22.32679453,23.96622807,22.94627019,21.78075654,19.58685433,19.34724839,17.06022871,0.527777778,1.982352941,2.047457627,1.783033033,1.87983683,2.672330097,2.094852941,3.640123457,1.186,0,39.5557109,39.43265302,41.5263785,37.71072295,40.32283988,39.67666543,39.14966796,36.72840187,35.74221719,34.0473365,13.37117807,10.97212014,10.23233714,11.58727832,12.27010819,11.47487456,11.62788287,11.62026888,11.46619284,11.6887194,38.2949184,34.75457837,29.75862615,37.59132537,32.63674772,32.99005084,30.61214615,33.77843726,33.66878415,37.58391511
488,488,2019,20,1000,40.35291948,25.49142506,1.152631579,14.37007455,32.34567475,0,0,25.49142506,25.29378264,24.68575655,25.78952493,22.32679453,23.96622807,22.94627019,21.78075654,19.58685433,19.34724839,1.152631579,0.527777778,1.982352941,2.047457627,1.783033033,1.87983683,2.672330097,2.094852941,3.640123457,1.186,40.35291948,39.5557109,39.43265302,41.5263785,37.71072295,40.32283988,39.67666543,39.14966796,36.72840187,35.74221719,14.37007455,13.37117807,10.97212014,10.23233714,11.58727832,12.27010819,11.47487456,11.62788287,11.62026888,11.46619284,32.34567475,38.2949184,34.75457837,29.75862615,37.59132537,32.63674772,32.99005084,30.61214615,33.77843726,33.66878415
489,489,2019,21,1000,41.22685929,26.88404291,1.73125,17.04710666,35.39325556,0,0,26.88404291,25.49142506,25.29378264,24.68575655,25.78952493,22.32679453,23.96622807,22.94627019,21.78075654,19.58685433,1.73125,1.152631579,0.527777778,1.982352941,2.047457627,1.783033033,1.87983683,2.672330097,2.094852941,3.640123457,41.22685929,40.35291948,39.5557109,39.43265302,41.5263785,37.71072295,40.32283988,39.67666543,39.14966796,36.72840187,17.04710666,14.37007455,13.37117807,10.97212014,10.23233714,11.58727832,12.27010819,11.47487456,11.62788287,11.62026888,35.39325556,32.34567475,38.2949184,34.75457837,29.75862615,37.59132537,32.63674772,32.99005084,30.61214615,33.77843726
490,490,2019,22,1000,41.14938422,27.2624526,1.746212121,20.44521167,39.92988333,0,0,27.2624526,26.88404291,25.49142506,25.29378264,24.68575655,25.78952493,22.32679453,23.96622807,22.94627019,21.78075654,1.746212121,1.73125,1.152631579,0.527777778,1.982352941,2.047457627,1.783033033,1.87983683,2.672330097,2.094852941,41.14938422,41.22685929,40.35291948,39.5557109,39.43265302,41.5263785,37.71072295,40.32283988,39.67666543,39.14966796,20.44521167,17.04710666,14.37007455,13.37117807,10.97212014,10.23233714,11.58727832,12.27010819,11.47487456,11.62788287,39.92988333,35.39325556,32.34567475,38.2949184,34.75457837,29.75862615,37.59132537,32.63674772,32.99005084,30.61214615
491,491,2019,23,1000,40.10507078,26.75929981,4.855582338,28.07092652,49.40480812,32,1,26.75929981,27.2624526,26.88404291,25.49142506,25.29378264,24.68575655,25.78952493,22.32679453,23.96622807,22.94627019,4.855582338,1.746212121,1.73125,1.152631579,0.527777778,1.982352941,2.047457627,1.783033033,1.87983683,2.672330097,40.10507078,41.14938422,41.22685929,40.35291948,39.5557109,39.43265302,41.5263785,37.71072295,40.32283988,39.67666543,28.07092652,20.44521167,17.04710666,14.37007455,13.37117807,10.97212014,10.23233714,11.58727832,12.27010819,11.47487456,49.40480812,39.92988333,35.39325556,32.34567475,38.2949184,34.75457837,29.75862615,37.59132537,32.63674772,32.99005084
492,492,2019,24,1000,37.53245935,26.00356439,3.78644596,34.18530161,55.88497942,12,1,26.00356439,26.75929981,27.2624526,26.88404291,25.49142506,25.29378264,24.68575655,25.78952493,22.32679453,23.96622807,3.78644596,4.855582338,1.746212121,1.73125,1.152631579,0.527777778,1.982352941,2.047457627,1.783033033,1.87983683,37.53245935,40.10507078,41.14938422,41.22685929,40.35291948,39.5557109,39.43265302,41.5263785,37.71072295,40.32283988,34.18530161,28.07092652,20.44521167,17.04710666,14.37007455,13.37117807,10.97212014,10.23233714,11.58727832,12.27010819,55.88497942,49.40480812,39.92988333,35.39325556,32.34567475,38.2949184,34.75457837,29.75862615,37.59132537,32.63674772
493,493,2019,25,1000,35.19376683,24.70585503,9.229160119,47.65921349,67.05668784,13,1,24.70585503,26.00356439,26.75929981,27.2624526,26.88404291,25.49142506,25.29378264,24.68575655,25.78952493,22.32679453,9.229160119,3.78644596,4.855582338,1.746212121,1.73125,1.152631579,0.527777778,1.982352941,2.047457627,1.783033033,35.19376683,37.53245935,40.10507078,41.14938422,41.22685929,40.35291948,39.5557109,39.43265302,41.5263785,37.71072295,47.65921349,34.18530161,28.07092652,20.44521167,17.04710666,14.37007455,13.37117807,10.97212014,10.23233714,11.58727832,67.05668784,55.88497942,49.40480812,39.92988333,35.39325556,32.34567475,38.2949184,34.75457837,29.75862615,37.59132537
494,494,2019,26,1000,32.01766174,23.39246307,17.09250943,63.65912412,81.23734286,15,1,23.39246307,24.70585503,26.00356439,26.75929981,27.2624526,26.88404291,25.49142506,25.29378264,24.68575655,25.78952493,17.09250943,9.229160119,3.78644596,4.855582338,1.746212121,1.73125,1.152631579,0.527777778,1.982352941,2.047457627,32.01766174,35.19376683,37.53245935,40.10507078,41.14938422,41.22685929,40.35291948,39.5557109,39.43265302,41.5263785,63.65912412,47.65921349,34.18530161,28.07092652,20.44521167,17.04710666,14.37007455,13.37117807,10.97212014,10.23233714,81.23734286,67.05668784,55.88497942,49.40480812,39.92988333,35.39325556,32.34567475,38.2949184,34.75457837,29.75862615
495,495,2019,27,1000,29.95865443,22.93460946,16.69554868,70.88103136,86.68870106,0,0,22.93460946,23.39246307,24.70585503,26.00356439,26.75929981,27.2624526,26.88404291,25.49142506,25.29378264,24.68575655,16.69554868,17.09250943,9.229160119,3.78644596,4.855582338,1.746212121,1.73125,1.152631579,0.527777778,1.982352941,29.95865443,32.01766174,35.19376683,37.53245935,40.10507078,41.14938422,41.22685929,40.35291948,39.5557109,39.43265302,70.88103136,63.65912412,47.65921349,34.18530161,28.07092652,20.44521167,17.04710666,14.37007455,13.37117807,10.97212014,86.68870106,81.23734286,67.05668784,55.88497942,49.40480812,39.92988333,35.39325556,32.34567475,38.2949184,34.75457837
496,496,2019,28,1000,31.88658592,23.32886704,10.83193445,62.56451279,79.84258888,5,1,23.32886704,22.93460946,23.39246307,24.70585503,26.00356439,26.75929981,27.2624526,26.88404291,25.49142506,25.29378264,10.83193445,16.69554868,17.09250943,9.229160119,3.78644596,4.855582338,1.746212121,1.73125,1.152631579,0.527777778,31.88658592,29.95865443,32.01766174,35.19376683,37.53245935,40.10507078,41.14938422,41.22685929,40.35291948,39.5557109,62.56451279,70.88103136,63.65912412,47.65921349,34.18530161,28.07092652,20.44521167,17.04710666,14.37007455,13.37117807,79.84258888,86.68870106,81.23734286,67.05668784,55.88497942,49.40480812,39.92988333,35.39325556,32.34567475,38.2949184
497,497,2019,29,1000,33.34517469,23.49754043,11.56547089,61.04793261,75.94929822,33,1,23.49754043,23.32886704,22.93460946,23.39246307,24.70585503,26.00356439,26.75929981,27.2624526,26.88404291,25.49142506,11.56547089,10.83193445,16.69554868,17.09250943,9.229160119,3.78644596,4.855582338,1.746212121,1.73125,1.152631579,33.34517469,31.88658592,29.95865443,32.01766174,35.19376683,37.53245935,40.10507078,41.14938422,41.22685929,40.35291948,61.04793261,62.56451279,70.88103136,63.65912412,47.65921349,34.18530161,28.07092652,20.44521167,17.04710666,14.37007455,75.94929822,79.84258888,86.68870106,81.23734286,67.05668784,55.88497942,49.40480812,39.92988333,35.39325556,32.34567475
498,498,2019,30,1000,29.64033198,23.28337441,22.46945662,74.54021788,85.85233093,0,0,23.28337441,23.49754043,23.32886704,22.93460946,23.39246307,24.70585503,26.00356439,26.75929981,27.2624526,26.88404291,22.46945662,11.56547089,10.83193445,16.69554868,17.09250943,9.229160119,3.78644596,4.855582338,1.746212121,1.73125,29.64033198,33.34517469,31.88658592,29.95865443,32.01766174,35.19376683,37.53245935,40.10507078,41.14938422,41.22685929,74.54021788,61.04793261,62.56451279,70.88103136,63.65912412,47.65921349,34.18530161,28.07092652,20.44521167,17.04710666,85.85233093,75.94929822,79.84258888,86.68870106,81.23734286,67.05668784,55.88497942,49.40480812,39.92988333,35.39325556
499,499,2019,31,1000,27.43991008,22.301798,32.29584689,90.70984358,90.69872553,0,0,22.301798,23.28337441,23.49754043,23.32886704,22.93460946,23.39246307,24.70585503,26.00356439,26.75929981,27.2624526,32.29584689,22.46945662,11.56547089,10.83193445,16.69554868,17.09250943,9.229160119,3.78644596,4.855582338,1.746212121,27.43991008,29.64033198,33.34517469,31.88658592,29.95865443,32.01766174,35.19376683,37.53245935,40.10507078,41.14938422,90.70984358,74.54021788,61.04793261,62.56451279,70.88103136,63.65912412,47.65921349,34.18530161,28.07092652,20.44521167,90.69872553,85.85233093,75.94929822,79.84258888,86.68870106,81.23734286,67.05668784,55.88497942,49.40480812,39.92988333
500,500,2019,32,1000,28.42086475,22.63730114,20.64149651,85.72297172,87.98305513,0,0,22.63730114,22.301798,23.28337441,23.49754043,23.32886704,22.93460946,23.39246307,24.70585503,26.00356439,26.75929981,20.64149651,32.29584689,22.46945662,11.56547089,10.83193445,16.69554868,17.09250943,9.229160119,3.78644596,4.855582338,28.42086475,27.43991008,29.64033198,33.34517469,31.88658592,29.95865443,32.01766174,35.19376683,37.53245935,40.10507078,85.72297172,90.70984358,74.54021788,61.04793261,62.56451279,70.88103136,63.65912412,47.65921349,34.18530161,28.07092652,87.98305513,90.69872553,85.85233093,75.94929822,79.84258888,86.68870106,81.23734286,67.05668784,55.88497942,49.40480812
501,501,2019,33,1000,29.97015214,22.57956007,6.982819389,74.89092971,84.21438895,0,0,22.57956007,22.63730114,22.301798,23.28337441,23.49754043,23.32886704,22.93460946,23.39246307,24.70585503,26.00356439,6.982819389,20.64149651,32.29584689,22.46945662,11.56547089,10.83193445,16.69554868,17.09250943,9.229160119,3.78644596,29.97015214,28.42086475,27.43991008,29.64033198,33.34517469,31.88658592,29.95865443,32.01766174,35.19376683,37.53245935,74.89092971,85.72297172,90.70984358,74.54021788,61.04793261,62.56451279,70.88103136,63.65912412,47.65921349,34.18530161,84.21438895,87.98305513,90.69872553,85.85233093,75.94929822,79.84258888,86.68870106,81.23734286,67.05668784,55.88497942
502,502,2019,34,1000,30.08327566,22.3817804,7.177646877,71.35189143,82.17036365,15,1,22.3817804,22.57956007,22.63730114,22.301798,23.28337441,23.49754043,23.32886704,22.93460946,23.39246307,24.70585503,7.177646877,6.982819389,20.64149651,32.29584689,22.46945662,11.56547089,10.83193445,16.69554868,17.09250943,9.229160119,30.08327566,29.97015214,28.42086475,27.43991008,29.64033198,33.34517469,31.88658592,29.95865443,32.01766174,35.19376683,71.35189143,74.89092971,85.72297172,90.70984358,74.54021788,61.04793261,62.56451279,70.88103136,63.65912412,47.65921349,82.17036365,84.21438895,87.98305513,90.69872553,85.85233093,75.94929822,79.84258888,86.68870106,81.23734286,67.05668784
503,503,2019,35,1000,30.04259772,22.29179459,12.21621588,76.83856336,84.32097212,243,3,22.29179459,22.3817804,22.57956007,22.63730114,22.301798,23.28337441,23.49754043,23.32886704,22.93460946,23.39246307,12.21621588,7.177646877,6.982819389,20.64149651,32.29584689,22.46945662,11.56547089,10.83193445,16.69554868,17.09250943,30.04259772,30.08327566,29.97015214,28.42086475,27.43991008,29.64033198,33.34517469,31.88658592,29.95865443,32.01766174,76.83856336,71.35189143,74.89092971,85.72297172,90.70984358,74.54021788,61.04793261,62.56451279,70.88103136,63.65912412,84.32097212,82.17036365,84.21438895,87.98305513,90.69872553,85.85233093,75.94929822,79.84258888,86.68870106,81.23734286
504,504,2019,36,1000,28.91751986,22.56070732,16.79549682,84.58890016,89.4729879,71,1,22.56070732,22.29179459,22.3817804,22.57956007,22.63730114,22.301798,23.28337441,23.49754043,23.32886704,22.93460946,16.79549682,12.21621588,7.177646877,6.982819389,20.64149651,32.29584689,22.46945662,11.56547089,10.83193445,16.69554868,28.91751986,30.04259772,30.08327566,29.97015214,28.42086475,27.43991008,29.64033198,33.34517469,31.88658592,29.95865443,84.58890016,76.83856336,71.35189143,74.89092971,85.72297172,90.70984358,74.54021788,61.04793261,62.56451279,70.88103136,89.4729879,84.32097212,82.17036365,84.21438895,87.98305513,90.69872553,85.85233093,75.94929822,79.84258888,86.68870106
505,505,2019,37,1000,28.98439985,22.27660446,10.16846667,81.69938138,88.59212245,99,1,22.27660446,22.56070732,22.29179459,22.3817804,22.57956007,22.63730114,22.301798,23.28337441,23.49754043,23.32886704,10.16846667,16.79549682,12.21621588,7.177646877,6.982819389,20.64149651,32.29584689,22.46945662,11.56547089,10.83193445,28.98439985,28.91751986,30.04259772,30.08327566,29.97015214,28.42086475,27.43991008,29.64033198,33.34517469,31.88658592,81.69938138,84.58890016,76.83856336,71.35189143,74.89092971,85.72297172,90.70984358,74.54021788,61.04793261,62.56451279,88.59212245,89.4729879,84.32097212,82.17036365,84.21438895,87.98305513,90.69872553,85.85233093,75.94929822,79.84258888
506,506,2019,38,1000,30.66601869,22.3746129,11.47134312,82.27159677,87.27877104,35,1,22.3746129,22.27660446,22.56070732,22.29179459,22.3817804,22.57956007,22.63730114,22.301798,23.28337441,23.49754043,11.47134312,10.16846667,16.79549682,12.21621588,7.177646877,6.982819389,20.64149651,32.29584689,22.46945662,11.56547089,30.66601869,28.98439985,28.91751986,30.04259772,30.08327566,29.97015214,28.42086475,27.43991008,29.64033198,33.34517469,82.27159677,81.69938138,84.58890016,76.83856336,71.35189143,74.89092971,85.72297172,90.70984358,74.54021788,61.04793261,87.27877104,88.59212245,89.4729879,84.32097212,82.17036365,84.21438895,87.98305513,90.69872553,85.85233093,75.94929822
507,507,2019,39,1000,30.42394325,22.05419072,12.46542551,83.44410389,87.27549302,90,1,22.05419072,22.3746129,22.27660446,22.56070732,22.29179459,22.3817804,22.57956007,22.63730114,22.301798,23.28337441,12.46542551,11.47134312,10.16846667,16.79549682,12.21621588,7.177646877,6.982819389,20.64149651,32.29584689,22.46945662,30.42394325,30.66601869,28.98439985,28.91751986,30.04259772,30.08327566,29.97015214,28.42086475,27.43991008,29.64033198,83.44410389,82.27159677,81.69938138,84.58890016,76.83856336,71.35189143,74.89092971,85.72297172,90.70984358,74.54021788,87.27549302,87.27877104,88.59212245,89.4729879,84.32097212,82.17036365,84.21438895,87.98305513,90.69872553,85.85233093
508,508,2019,40,1000,31.60593221,21.67451093,5.763618684,74.1298878,82.42758874,154,2,21.67451093,22.05419072,22.3746129,22.27660446,22.56070732,22.29179459,22.3817804,22.57956007,22.63730114,22.301798,5.763618684,12.46542551,11.47134312,10.16846667,16.79549682,12.21621588,7.177646877,6.982819389,20.64149651,32.29584689,31.60593221,30.42394325,30.66601869,28.98439985,28.91751986,30.04259772,30.08327566,29.97015214,28.42086475,27.43991008,74.1298878,83.44410389,82.27159677,81.69938138,84.58890016,76.83856336,71.35189143,74.89092971,85.72297172,90.70984358,82.42758874,87.27549302,87.27877104,88.59212245,89.4729879,84.32097212,82.17036365,84.21438895,87.98305513,90.69872553
509,509,2019,41,1000,32.15359739,21.33077755,6.045845885,68.67803356,77.48707371,35,1,21.33077755,21.67451093,22.05419072,22.3746129,22.27660446,22.56070732,22.29179459,22.3817804,22.57956007,22.63730114,6.045845885,5.763618684,12.46542551,11.47134312,10.16846667,16.79549682,12.21621588,7.177646877,6.982819389,20.64149651,32.15359739,31.60593221,30.42394325,30.66601869,28.98439985,28.91751986,30.04259772,30.08327566,29.97015214,28.42086475,68.67803356,74.1298878,83.44410389,82.27159677,81.69938138,84.58890016,76.83856336,71.35189143,74.89092971,85.72297172,77.48707371,82.42758874,87.27549302,87.27877104,88.59212245,89.4729879,84.32097212,82.17036365,84.21438895,87.98305513
