id,Var.1,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
477,X2019.8,9,7,2019,32.85576943,17.02740778,0.325542169,7.130161046,41.08066951,17.02740778,18.40547902,16.20580767,13.74175578,12.95359099,14.0514164,13.16440115,10.35621967,11.62571717,12.0355593,0.325542169,0.092771084,0.521686747,0,0,3.506746988,0,0,0,0,32.85576943,34.87023184,32.5490679,30.26585483,29.51253488,27.21074375,30.86897799,29.08606037,30.24681875,28.57876136,7.130161046,7.673136935,8.238749085,8.147860214,9.080011209,10.57028235,9.798283865,10.28767787,10.48410833,11.28479197,41.08066951,40.38413017,44.35634237,43.49504447,47.92013888,58.671467,47.60681056,52.17162055,46.76502871,46.39336901
478,X2019.9,10,0,2019,34.00296731,17.25268071,0,6.352295219,37.58391511,17.25268071,17.02740778,18.40547902,16.20580767,13.74175578,12.95359099,14.0514164,13.16440115,10.35621967,11.62571717,0,0.325542169,0.092771084,0.521686747,0,0,3.506746988,0,0,0,34.00296731,32.85576943,34.87023184,32.5490679,30.26585483,29.51253488,27.21074375,30.86897799,29.08606037,30.24681875,6.352295219,7.130161046,7.673136935,8.238749085,8.147860214,9.080011209,10.57028235,9.798283865,10.28767787,10.48410833,37.58391511,41.08066951,40.38413017,44.35634237,43.49504447,47.92013888,58.671467,47.60681056,52.17162055,46.76502871
479,X2019.10,11,0,2019,35.70001057,19.55337242,0.092048193,6.523192791,33.66878415,19.55337242,17.25268071,17.02740778,18.40547902,16.20580767,13.74175578,12.95359099,14.0514164,13.16440115,10.35621967,0.092048193,0,0.325542169,0.092771084,0.521686747,0,0,3.506746988,0,0,35.70001057,34.00296731,32.85576943,34.87023184,32.5490679,30.26585483,29.51253488,27.21074375,30.86897799,29.08606037,6.523192791,6.352295219,7.130161046,7.673136935,8.238749085,8.147860214,9.080011209,10.57028235,9.798283865,10.28767787,33.66878415,37.58391511,41.08066951,40.38413017,44.35634237,43.49504447,47.92013888,58.671467,47.60681056,52.17162055
480,X2019.11,12,0,2019,36.685909,19.77915953,0.713975904,6.283138263,33.77843726,19.77915953,19.55337242,17.25268071,17.02740778,18.40547902,16.20580767,13.74175578,12.95359099,14.0514164,13.16440115,0.713975904,0.092048193,0,0.325542169,0.092771084,0.521686747,0,0,3.506746988,0,36.685909,35.70001057,34.00296731,32.85576943,34.87023184,32.5490679,30.26585483,29.51253488,27.21074375,30.86897799,6.283138263,6.523192791,6.352295219,7.130161046,7.673136935,8.238749085,8.147860214,9.080011209,10.57028235,9.798283865,33.77843726,33.66878415,37.58391511,41.08066951,40.38413017,44.35634237,43.49504447,47.92013888,58.671467,47.60681056
481,X2019.12,13,0,2019,39.0940291,21.91440018,0.543614458,6.666749828,30.61214615,21.91440018,19.77915953,19.55337242,17.25268071,17.02740778,18.40547902,16.20580767,13.74175578,12.95359099,14.0514164,0.543614458,0.713975904,0.092048193,0,0.325542169,0.092771084,0.521686747,0,0,3.506746988,39.0940291,36.685909,35.70001057,34.00296731,32.85576943,34.87023184,32.5490679,30.26585483,29.51253488,27.21074375,6.666749828,6.283138263,6.523192791,6.352295219,7.130161046,7.673136935,8.238749085,8.147860214,9.080011209,10.57028235,30.61214615,33.77843726,33.66878415,37.58391511,41.08066951,40.38413017,44.35634237,43.49504447,47.92013888,58.671467
482,X2019.13,14,0,2019,39.61222466,23.00441289,0.790120482,6.446582783,32.99005084,23.00441289,21.91440018,19.77915953,19.55337242,17.25268071,17.02740778,18.40547902,16.20580767,13.74175578,12.95359099,0.790120482,0.543614458,0.713975904,0.092048193,0,0.325542169,0.092771084,0.521686747,0,0,39.61222466,39.0940291,36.685909,35.70001057,34.00296731,32.85576943,34.87023184,32.5490679,30.26585483,29.51253488,6.446582783,6.666749828,6.283138263,6.523192791,6.352295219,7.130161046,7.673136935,8.238749085,8.147860214,9.080011209,32.99005084,30.61214615,33.77843726,33.66878415,37.58391511,41.08066951,40.38413017,44.35634237,43.49504447,47.92013888
483,X2019.14,15,0,2019,40.25631316,24.00024127,0.86939759,7.370532246,32.63674772,24.00024127,23.00441289,21.91440018,19.77915953,19.55337242,17.25268071,17.02740778,18.40547902,16.20580767,13.74175578,0.86939759,0.790120482,0.543614458,0.713975904,0.092048193,0,0.325542169,0.092771084,0.521686747,0,40.25631316,39.61222466,39.0940291,36.685909,35.70001057,34.00296731,32.85576943,34.87023184,32.5490679,30.26585483,7.370532246,6.446582783,6.666749828,6.283138263,6.523192791,6.352295219,7.130161046,7.673136935,8.238749085,8.147860214,32.63674772,32.99005084,30.61214615,33.77843726,33.66878415,37.58391511,41.08066951,40.38413017,44.35634237,43.49504447
484,X2019.15,16,0,2019,37.66726422,22.45181598,2.080963855,6.455802357,37.59132537,22.45181598,24.00024127,23.00441289,21.91440018,19.77915953,19.55337242,17.25268071,17.02740778,18.40547902,16.20580767,2.080963855,0.86939759,0.790120482,0.543614458,0.713975904,0.092048193,0,0.325542169,0.092771084,0.521686747,37.66726422,40.25631316,39.61222466,39.0940291,36.685909,35.70001057,34.00296731,32.85576943,34.87023184,32.5490679,6.455802357,7.370532246,6.446582783,6.666749828,6.283138263,6.523192791,6.352295219,7.130161046,7.673136935,8.238749085,37.59132537,32.63674772,32.99005084,30.61214615,33.77843726,33.66878415,37.58391511,41.08066951,40.38413017,44.35634237
485,X2019.16,17,0,2019,41.45120782,25.82312763,0.302168675,5.660873725,29.75862615,25.82312763,22.45181598,24.00024127,23.00441289,21.91440018,19.77915953,19.55337242,17.25268071,17.02740778,18.40547902,0.302168675,2.080963855,0.86939759,0.790120482,0.543614458,0.713975904,0.092048193,0,0.325542169,0.092771084,41.45120782,37.66726422,40.25631316,39.61222466,39.0940291,36.685909,35.70001057,34.00296731,32.85576943,34.87023184,5.660873725,6.455802357,7.370532246,6.446582783,6.666749828,6.283138263,6.523192791,6.352295219,7.130161046,7.673136935,29.75862615,37.59132537,32.63674772,32.99005084,30.61214615,33.77843726,33.66878415,37.58391511,41.08066951,40.38413017
486,X2019.17,18,0,2019,39.37534025,24.7478761,0.162409639,5.95457436,34.75457837,24.7478761,25.82312763,22.45181598,24.00024127,23.00441289,21.91440018,19.77915953,19.55337242,17.25268071,17.02740778,0.162409639,0.302168675,2.080963855,0.86939759,0.790120482,0.543614458,0.713975904,0.092048193,0,0.325542169,39.37534025,41.45120782,37.66726422,40.25631316,39.61222466,39.0940291,36.685909,35.70001057,34.00296731,32.85576943,5.95457436,5.660873725,6.455802357,7.370532246,6.446582783,6.666749828,6.283138263,6.523192791,6.352295219,7.130161046,34.75457837,29.75862615,37.59132537,32.63674772,32.99005084,30.61214615,33.77843726,33.66878415,37.58391511,41.08066951
487,X2019.18,19,0,2019,39.48981785,25.39954013,0.014457831,7.318084693,38.2949184,25.39954013,24.7478761,25.82312763,22.45181598,24.00024127,23.00441289,21.91440018,19.77915953,19.55337242,17.25268071,0.014457831,0.162409639,0.302168675,2.080963855,0.86939759,0.790120482,0.543614458,0.713975904,0.092048193,0,39.48981785,39.37534025,41.45120782,37.66726422,40.25631316,39.61222466,39.0940291,36.685909,35.70001057,34.00296731,7.318084693,5.95457436,5.660873725,6.455802357,7.370532246,6.446582783,6.666749828,6.283138263,6.523192791,6.352295219,38.2949184,34.75457837,29.75862615,37.59132537,32.63674772,32.99005084,30.61214615,33.77843726,33.66878415,37.58391511
488,X2019.19,20,0,2019,40.29200718,25.5864112,0.052771084,7.979248344,32.34567475,25.5864112,25.39954013,24.7478761,25.82312763,22.45181598,24.00024127,23.00441289,21.91440018,19.77915953,19.55337242,0.052771084,0.014457831,0.162409639,0.302168675,2.080963855,0.86939759,0.790120482,0.543614458,0.713975904,0.092048193,40.29200718,39.48981785,39.37534025,41.45120782,37.66726422,40.25631316,39.61222466,39.0940291,36.685909,35.70001057,7.979248344,7.318084693,5.95457436,5.660873725,6.455802357,7.370532246,6.446582783,6.666749828,6.283138263,6.523192791,32.34567475,38.2949184,34.75457837,29.75862615,37.59132537,32.63674772,32.99005084,30.61214615,33.77843726,33.66878415
489,X2019.20,21,0,2019,41.14407983,26.93850276,0.562650602,9.31925926,35.39325556,26.93850276,25.5864112,25.39954013,24.7478761,25.82312763,22.45181598,24.00024127,23.00441289,21.91440018,19.77915953,0.562650602,0.052771084,0.014457831,0.162409639,0.302168675,2.080963855,0.86939759,0.790120482,0.543614458,0.713975904,41.14407983,40.29200718,39.48981785,39.37534025,41.45120782,37.66726422,40.25631316,39.61222466,39.0940291,36.685909,9.31925926,7.979248344,7.318084693,5.95457436,5.660873725,6.455802357,7.370532246,6.446582783,6.666749828,6.283138263,35.39325556,32.34567475,38.2949184,34.75457837,29.75862615,37.59132537,32.63674772,32.99005084,30.61214615,33.77843726
490,X2019.21,22,0,2019,41.06750919,27.27780141,0.290120482,11.47358007,39.92988333,27.27780141,26.93850276,25.5864112,25.39954013,24.7478761,25.82312763,22.45181598,24.00024127,23.00441289,21.91440018,0.290120482,0.562650602,0.052771084,0.014457831,0.162409639,0.302168675,2.080963855,0.86939759,0.790120482,0.543614458,41.06750919,41.14407983,40.29200718,39.48981785,39.37534025,41.45120782,37.66726422,40.25631316,39.61222466,39.0940291,11.47358007,9.31925926,7.979248344,7.318084693,5.95457436,5.660873725,6.455802357,7.370532246,6.446582783,6.666749828,39.92988333,35.39325556,32.34567475,38.2949184,34.75457837,29.75862615,37.59132537,32.63674772,32.99005084,30.61214615
491,X2019.22,23,32,2019,40.00184345,26.70299878,8.846987952,15.82001039,49.40480812,26.70299878,27.27780141,26.93850276,25.5864112,25.39954013,24.7478761,25.82312763,22.45181598,24.00024127,23.00441289,8.846987952,0.290120482,0.562650602,0.052771084,0.014457831,0.162409639,0.302168675,2.080963855,0.86939759,0.790120482,40.00184345,41.06750919,41.14407983,40.29200718,39.48981785,39.37534025,41.45120782,37.66726422,40.25631316,39.61222466,15.82001039,11.47358007,9.31925926,7.979248344,7.318084693,5.95457436,5.660873725,6.455802357,7.370532246,6.446582783,49.40480812,39.92988333,35.39325556,32.34567475,38.2949184,34.75457837,29.75862615,37.59132537,32.63674772,32.99005084
492,X2019.23,24,12,2019,37.42568685,26.0000996,13.86819277,20.25461534,55.88497942,26.0000996,26.70299878,27.27780141,26.93850276,25.5864112,25.39954013,24.7478761,25.82312763,22.45181598,24.00024127,13.86819277,8.846987952,0.290120482,0.562650602,0.052771084,0.014457831,0.162409639,0.302168675,2.080963855,0.86939759,37.42568685,40.00184345,41.06750919,41.14407983,40.29200718,39.48981785,39.37534025,41.45120782,37.66726422,40.25631316,20.25461534,15.82001039,11.47358007,9.31925926,7.979248344,7.318084693,5.95457436,5.660873725,6.455802357,7.370532246,55.88497942,49.40480812,39.92988333,35.39325556,32.34567475,38.2949184,34.75457837,29.75862615,37.59132537,32.63674772
493,X2019.24,25,13,2019,35.10827896,24.69497228,30.28674699,27.25483992,67.05668784,24.69497228,26.0000996,26.70299878,27.27780141,26.93850276,25.5864112,25.39954013,24.7478761,25.82312763,22.45181598,30.28674699,13.86819277,8.846987952,0.290120482,0.562650602,0.052771084,0.014457831,0.162409639,0.302168675,2.080963855,35.10827896,37.42568685,40.00184345,41.06750919,41.14407983,40.29200718,39.48981785,39.37534025,41.45120782,37.66726422,27.25483992,20.25461534,15.82001039,11.47358007,9.31925926,7.979248344,7.318084693,5.95457436,5.660873725,6.455802357,67.05668784,55.88497942,49.40480812,39.92988333,35.39325556,32.34567475,38.2949184,34.75457837,29.75862615,37.59132537
494,X2019.25,26,15,2019,31.9426459,23.40696245,103.0877108,34.8102785,81.23734286,23.40696245,24.69497228,26.0000996,26.70299878,27.27780141,26.93850276,25.5864112,25.39954013,24.7478761,25.82312763,103.0877108,30.28674699,13.86819277,8.846987952,0.290120482,0.562650602,0.052771084,0.014457831,0.162409639,0.302168675,31.9426459,35.10827896,37.42568685,40.00184345,41.06750919,41.14407983,40.29200718,39.48981785,39.37534025,41.45120782,34.8102785,27.25483992,20.25461534,15.82001039,11.47358007,9.31925926,7.979248344,7.318084693,5.95457436,5.660873725,81.23734286,67.05668784,55.88497942,49.40480812,39.92988333,35.39325556,32.34567475,38.2949184,34.75457837,29.75862615
495,X2019.26,27,0,2019,29.92682908,22.97532931,106.2445783,37.35531262,86.68870106,22.97532931,23.40696245,24.69497228,26.0000996,26.70299878,27.27780141,26.93850276,25.5864112,25.39954013,24.7478761,106.2445783,103.0877108,30.28674699,13.86819277,8.846987952,0.290120482,0.562650602,0.052771084,0.014457831,0.162409639,29.92682908,31.9426459,35.10827896,37.42568685,40.00184345,41.06750919,41.14407983,40.29200718,39.48981785,39.37534025,37.35531262,34.8102785,27.25483992,20.25461534,15.82001039,11.47358007,9.31925926,7.979248344,7.318084693,5.95457436,86.68870106,81.23734286,67.05668784,55.88497942,49.40480812,39.92988333,35.39325556,32.34567475,38.2949184,34.75457837
496,X2019.27,28,5,2019,31.83245634,23.32454578,59.51903614,33.33124236,79.84258888,23.32454578,22.97532931,23.40696245,24.69497228,26.0000996,26.70299878,27.27780141,26.93850276,25.5864112,25.39954013,59.51903614,106.2445783,103.0877108,30.28674699,13.86819277,8.846987952,0.290120482,0.562650602,0.052771084,0.014457831,31.83245634,29.92682908,31.9426459,35.10827896,37.42568685,40.00184345,41.06750919,41.14407983,40.29200718,39.48981785,33.33124236,37.35531262,34.8102785,27.25483992,20.25461534,15.82001039,11.47358007,9.31925926,7.979248344,7.318084693,79.84258888,86.68870106,81.23734286,67.05668784,55.88497942,49.40480812,39.92988333,35.39325556,32.34567475,38.2949184
497,X2019.28,29,33,2019,33.26971477,23.48808578,43.54144578,33.02617991,75.94929822,23.48808578,23.32454578,22.97532931,23.40696245,24.69497228,26.0000996,26.70299878,27.27780141,26.93850276,25.5864112,43.54144578,59.51903614,106.2445783,103.0877108,30.28674699,13.86819277,8.846987952,0.290120482,0.562650602,0.052771084,33.26971477,31.83245634,29.92682908,31.9426459,35.10827896,37.42568685,40.00184345,41.06750919,41.14407983,40.29200718,33.02617991,33.33124236,37.35531262,34.8102785,27.25483992,20.25461534,15.82001039,11.47358007,9.31925926,7.979248344,75.94929822,79.84258888,86.68870106,81.23734286,67.05668784,55.88497942,49.40480812,39.92988333,35.39325556,32.34567475
498,X2019.29,30,0,2019,29.5645793,23.26386427,126.9720482,42.26890042,85.85233093,23.26386427,23.48808578,23.32454578,22.97532931,23.40696245,24.69497228,26.0000996,26.70299878,27.27780141,26.93850276,126.9720482,43.54144578,59.51903614,106.2445783,103.0877108,30.28674699,13.86819277,8.846987952,0.290120482,0.562650602,29.5645793,33.26971477,31.83245634,29.92682908,31.9426459,35.10827896,37.42568685,40.00184345,41.06750919,41.14407983,42.26890042,33.02617991,33.33124236,37.35531262,34.8102785,27.25483992,20.25461534,15.82001039,11.47358007,9.31925926,85.85233093,75.94929822,79.84258888,86.68870106,81.23734286,67.05668784,55.88497942,49.40480812,39.92988333,35.39325556
499,X2019.30,31,0,2019,27.36497226,22.29889697,217.5344578,45.2355477,90.69872553,22.29889697,23.26386427,23.48808578,23.32454578,22.97532931,23.40696245,24.69497228,26.0000996,26.70299878,27.27780141,217.5344578,126.9720482,43.54144578,59.51903614,106.2445783,103.0877108,30.28674699,13.86819277,8.846987952,0.290120482,27.36497226,29.5645793,33.26971477,31.83245634,29.92682908,31.9426459,35.10827896,37.42568685,40.00184345,41.06750919,45.2355477,42.26890042,33.02617991,33.33124236,37.35531262,34.8102785,27.25483992,20.25461534,15.82001039,11.47358007,90.69872553,85.85233093,75.94929822,79.84258888,86.68870106,81.23734286,67.05668784,55.88497942,49.40480812,39.92988333
500,X2019.31,32,0,2019,28.36077537,22.65276539,130.8289157,49.68007582,87.98305513,22.65276539,22.29889697,23.26386427,23.48808578,23.32454578,22.97532931,23.40696245,24.69497228,26.0000996,26.70299878,130.8289157,217.5344578,126.9720482,43.54144578,59.51903614,106.2445783,103.0877108,30.28674699,13.86819277,8.846987952,28.36077537,27.36497226,29.5645793,33.26971477,31.83245634,29.92682908,31.9426459,35.10827896,37.42568685,40.00184345,49.68007582,45.2355477,42.26890042,33.02617991,33.33124236,37.35531262,34.8102785,27.25483992,20.25461534,15.82001039,87.98305513,90.69872553,85.85233093,75.94929822,79.84258888,86.68870106,81.23734286,67.05668784,55.88497942,49.40480812
501,X2019.32,33,0,2019,29.90919843,22.61339757,34.12554217,42.12618436,84.21438895,22.61339757,22.65276539,22.29889697,23.26386427,23.48808578,23.32454578,22.97532931,23.40696245,24.69497228,26.0000996,34.12554217,130.8289157,217.5344578,126.9720482,43.54144578,59.51903614,106.2445783,103.0877108,30.28674699,13.86819277,29.90919843,28.36077537,27.36497226,29.5645793,33.26971477,31.83245634,29.92682908,31.9426459,35.10827896,37.42568685,42.12618436,49.68007582,45.2355477,42.26890042,33.02617991,33.33124236,37.35531262,34.8102785,27.25483992,20.25461534,84.21438895,87.98305513,90.69872553,85.85233093,75.94929822,79.84258888,86.68870106,81.23734286,67.05668784,55.88497942
502,X2019.33,34,15,2019,30.0342353,22.40192465,38.12650602,40.78506873,82.17036365,22.40192465,22.61339757,22.65276539,22.29889697,23.26386427,23.48808578,23.32454578,22.97532931,23.40696245,24.69497228,38.12650602,34.12554217,130.8289157,217.5344578,126.9720482,43.54144578,59.51903614,106.2445783,103.0877108,30.28674699,30.0342353,29.90919843,28.36077537,27.36497226,29.5645793,33.26971477,31.83245634,29.92682908,31.9426459,35.10827896,40.78506873,42.12618436,49.68007582,45.2355477,42.26890042,33.02617991,33.33124236,37.35531262,34.8102785,27.25483992,82.17036365,84.21438895,87.98305513,90.69872553,85.85233093,75.94929822,79.84258888,86.68870106,81.23734286,67.05668784
503,X2019.34,35,243,2019,29.97776156,22.29497297,62.86626506,43.55929204,84.32097212,22.29497297,22.40192465,22.61339757,22.65276539,22.29889697,23.26386427,23.48808578,23.32454578,22.97532931,23.40696245,62.86626506,38.12650602,34.12554217,130.8289157,217.5344578,126.9720482,43.54144578,59.51903614,106.2445783,103.0877108,29.97776156,30.0342353,29.90919843,28.36077537,27.36497226,29.5645793,33.26971477,31.83245634,29.92682908,31.9426459,43.55929204,40.78506873,42.12618436,49.68007582,45.2355477,42.26890042,33.02617991,33.33124236,37.35531262,34.8102785,84.32097212,82.17036365,84.21438895,87.98305513,90.69872553,85.85233093,75.94929822,79.84258888,86.68870106,81.23734286
504,X2019.35,36,71,2019,28.84076255,22.53698411,107.3036145,48.03884701,89.4729879,22.53698411,22.29497297,22.40192465,22.61339757,22.65276539,22.29889697,23.26386427,23.48808578,23.32454578,22.97532931,107.3036145,62.86626506,38.12650602,34.12554217,130.8289157,217.5344578,126.9720482,43.54144578,59.51903614,106.2445783,28.84076255,29.97776156,30.0342353,29.90919843,28.36077537,27.36497226,29.5645793,33.26971477,31.83245634,29.92682908,48.03884701,43.55929204,40.78506873,42.12618436,49.68007582,45.2355477,42.26890042,33.02617991,33.33124236,37.35531262,89.4729879,84.32097212,82.17036365,84.21438895,87.98305513,90.69872553,85.85233093,75.94929822,79.84258888,86.68870106
505,X2019.36,37,99,2019,28.93557714,22.2894705,62.67831325,47.96908413,88.59212245,22.2894705,22.53698411,22.29497297,22.40192465,22.61339757,22.65276539,22.29889697,23.26386427,23.48808578,23.32454578,62.67831325,107.3036145,62.86626506,38.12650602,34.12554217,130.8289157,217.5344578,126.9720482,43.54144578,59.51903614,28.93557714,28.84076255,29.97776156,30.0342353,29.90919843,28.36077537,27.36497226,29.5645793,33.26971477,31.83245634,47.96908413,48.03884701,43.55929204,40.78506873,42.12618436,49.68007582,45.2355477,42.26890042,33.02617991,33.33124236,88.59212245,89.4729879,84.32097212,82.17036365,84.21438895,87.98305513,90.69872553,85.85233093,75.94929822,79.84258888
506,X2019.37,38,35,2019,30.59775296,22.38025418,62.03686747,48.33784909,87.27877104,22.38025418,22.2894705,22.53698411,22.29497297,22.40192465,22.61339757,22.65276539,22.29889697,23.26386427,23.48808578,62.03686747,62.67831325,107.3036145,62.86626506,38.12650602,34.12554217,130.8289157,217.5344578,126.9720482,43.54144578,30.59775296,28.93557714,28.84076255,29.97776156,30.0342353,29.90919843,28.36077537,27.36497226,29.5645793,33.26971477,48.33784909,47.96908413,48.03884701,43.55929204,40.78506873,42.12618436,49.68007582,45.2355477,42.26890042,33.02617991,87.27877104,88.59212245,89.4729879,84.32097212,82.17036365,84.21438895,87.98305513,90.69872553,85.85233093,75.94929822
507,X2019.38,39,90,2019,30.3636779,22.06294646,62.34481928,51.83842415,87.27549302,22.06294646,22.38025418,22.2894705,22.53698411,22.29497297,22.40192465,22.61339757,22.65276539,22.29889697,23.26386427,62.34481928,62.03686747,62.67831325,107.3036145,62.86626506,38.12650602,34.12554217,130.8289157,217.5344578,126.9720482,30.3636779,30.59775296,28.93557714,28.84076255,29.97776156,30.0342353,29.90919843,28.36077537,27.36497226,29.5645793,51.83842415,48.33784909,47.96908413,48.03884701,43.55929204,40.78506873,42.12618436,49.68007582,45.2355477,42.26890042,87.27549302,87.27877104,88.59212245,89.4729879,84.32097212,82.17036365,84.21438895,87.98305513,90.69872553,85.85233093
508,X2019.39,40,154,2019,31.54379706,21.71810209,20.66240964,46.27812845,82.42758874,21.71810209,22.06294646,22.38025418,22.2894705,22.53698411,22.29497297,22.40192465,22.61339757,22.65276539,22.29889697,20.66240964,62.34481928,62.03686747,62.67831325,107.3036145,62.86626506,38.12650602,34.12554217,130.8289157,217.5344578,31.54379706,30.3636779,30.59775296,28.93557714,28.84076255,29.97776156,30.0342353,29.90919843,28.36077537,27.36497226,46.27812845,51.83842415,48.33784909,47.96908413,48.03884701,43.55929204,40.78506873,42.12618436,49.68007582,45.2355477,82.42758874,87.27549302,87.27877104,88.59212245,89.4729879,84.32097212,82.17036365,84.21438895,87.98305513,90.69872553
509,X2019.40,41,35,2019,32.08305259,21.41469725,17.10674699,45.7196388,77.48707371,21.41469725,21.71810209,22.06294646,22.38025418,22.2894705,22.53698411,22.29497297,22.40192465,22.61339757,22.65276539,17.10674699,20.66240964,62.34481928,62.03686747,62.67831325,107.3036145,62.86626506,38.12650602,34.12554217,130.8289157,32.08305259,31.54379706,30.3636779,30.59775296,28.93557714,28.84076255,29.97776156,30.0342353,29.90919843,28.36077537,45.7196388,46.27812845,51.83842415,48.33784909,47.96908413,48.03884701,43.55929204,40.78506873,42.12618436,49.68007582,77.48707371,82.42758874,87.27549302,87.27877104,88.59212245,89.4729879,84.32097212,82.17036365,84.21438895,87.98305513
510,X2019.41,42,64,2019,30.31733442,20.73996047,41.55277108,41.88226369,79.49932948,20.73996047,21.41469725,21.71810209,22.06294646,22.38025418,22.2894705,22.53698411,22.29497297,22.40192465,22.61339757,41.55277108,17.10674699,20.66240964,62.34481928,62.03686747,62.67831325,107.3036145,62.86626506,38.12650602,34.12554217,30.31733442,32.08305259,31.54379706,30.3636779,30.59775296,28.93557714,28.84076255,29.97776156,30.0342353,29.90919843,41.88226369,45.7196388,46.27812845,51.83842415,48.33784909,47.96908413,48.03884701,43.55929204,40.78506873,42.12618436,79.49932948,77.48707371,82.42758874,87.27549302,87.27877104,88.59212245,89.4729879,84.32097212,82.17036365,84.21438895
511,X2019.42,43,36,2019,28.43824469,20.96505628,58.16144578,55.07151225,87.29226702,20.96505628,20.73996047,21.41469725,21.71810209,22.06294646,22.38025418,22.2894705,22.53698411,22.29497297,22.40192465,58.16144578,41.55277108,17.10674699,20.66240964,62.34481928,62.03686747,62.67831325,107.3036145,62.86626506,38.12650602,28.43824469,30.31733442,32.08305259,31.54379706,30.3636779,30.59775296,28.93557714,28.84076255,29.97776156,30.0342353,55.07151225,41.88226369,45.7196388,46.27812845,51.83842415,48.33784909,47.96908413,48.03884701,43.55929204,40.78506873,87.29226702,79.49932948,77.48707371,82.42758874,87.27549302,87.27877104,88.59212245,89.4729879,84.32097212,82.17036365
512,X2019.43,44,123,2019,30.66125006,21.33368207,28.68722892,50.06196825,82.31990149,21.33368207,20.96505628,20.73996047,21.41469725,21.71810209,22.06294646,22.38025418,22.2894705,22.53698411,22.29497297,28.68722892,58.16144578,41.55277108,17.10674699,20.66240964,62.34481928,62.03686747,62.67831325,107.3036145,62.86626506,30.66125006,28.43824469,30.31733442,32.08305259,31.54379706,30.3636779,30.59775296,28.93557714,28.84076255,29.97776156,50.06196825,55.07151225,41.88226369,45.7196388,46.27812845,51.83842415,48.33784909,47.96908413,48.03884701,43.55929204,82.31990149,87.29226702,79.49932948,77.48707371,82.42758874,87.27549302,87.27877104,88.59212245,89.4729879,84.32097212
513,X2019.44,45,15,2019,31.1705733,19.66584693,4.778313253,43.69747129,75.17084896,19.66584693,21.33368207,20.96505628,20.73996047,21.41469725,21.71810209,22.06294646,22.38025418,22.2894705,22.53698411,4.778313253,28.68722892,58.16144578,41.55277108,17.10674699,20.66240964,62.34481928,62.03686747,62.67831325,107.3036145,31.1705733,30.66125006,28.43824469,30.31733442,32.08305259,31.54379706,30.3636779,30.59775296,28.93557714,28.84076255,43.69747129,50.06196825,55.07151225,41.88226369,45.7196388,46.27812845,51.83842415,48.33784909,47.96908413,48.03884701,75.17084896,82.31990149,87.29226702,79.49932948,77.48707371,82.42758874,87.27549302,87.27877104,88.59212245,89.4729879
514,X2019.45,46,15,2019,30.60830043,17.63543765,0,37.39036329,69.54126614,17.63543765,19.66584693,21.33368207,20.96505628,20.73996047,21.41469725,21.71810209,22.06294646,22.38025418,22.2894705,0,4.778313253,28.68722892,58.16144578,41.55277108,17.10674699,20.66240964,62.34481928,62.03686747,62.67831325,30.60830043,31.1705733,30.66125006,28.43824469,30.31733442,32.08305259,31.54379706,30.3636779,30.59775296,28.93557714,37.39036329,43.69747129,50.06196825,55.07151225,41.88226369,45.7196388,46.27812845,51.83842415,48.33784909,47.96908413,69.54126614,75.17084896,82.31990149,87.29226702,79.49932948,77.48707371,82.42758874,87.27549302,87.27877104,88.59212245
515,X2019.46,47,16,2019,30.76003839,16.91263173,0.003855422,35.48163403,65.79765993,16.91263173,17.63543765,19.66584693,21.33368207,20.96505628,20.73996047,21.41469725,21.71810209,22.06294646,22.38025418,0.003855422,0,4.778313253,28.68722892,58.16144578,41.55277108,17.10674699,20.66240964,62.34481928,62.03686747,30.76003839,30.60830043,31.1705733,30.66125006,28.43824469,30.31733442,32.08305259,31.54379706,30.3636779,30.59775296,35.48163403,37.39036329,43.69747129,50.06196825,55.07151225,41.88226369,45.7196388,46.27812845,51.83842415,48.33784909,65.79765993,69.54126614,75.17084896,82.31990149,87.29226702,79.49932948,77.48707371,82.42758874,87.27549302,87.27877104
516,X2019.47,48,0,2019,30.75086032,17.73340762,0.025542169,35.26776938,67.90447311,17.73340762,16.91263173,17.63543765,19.66584693,21.33368207,20.96505628,20.73996047,21.41469725,21.71810209,22.06294646,0.025542169,0.003855422,0,4.778313253,28.68722892,58.16144578,41.55277108,17.10674699,20.66240964,62.34481928,30.75086032,30.76003839,30.60830043,31.1705733,30.66125006,28.43824469,30.31733442,32.08305259,31.54379706,30.3636779,35.26776938,35.48163403,37.39036329,43.69747129,50.06196825,55.07151225,41.88226369,45.7196388,46.27812845,51.83842415,67.90447311,65.79765993,69.54126614,75.17084896,82.31990149,87.29226702,79.49932948,77.48707371,82.42758874,87.27549302
